GroupCode,Company,AccidentYear,DevelopmentYear,Lag,CumulativeIncurred,CumulativePaid,IBNR,DirectEP,CededEP,NetEP,Single,Reserve1997
669,Scpie Indemnity Co,1988,1988,1,121905.0,2716.0,97966.0,129104.0,-6214.0,135318.0,0,344558.0
669,Scpie Indemnity Co,1988,1989,2,112211.0,24576.0,64117.0,129104.0,-6214.0,135318.0,0,344558.0
669,Scpie Indemnity Co,1988,1990,3,103226.0,43990.0,39008.0,129104.0,-6214.0,135318.0,0,344558.0
669,Scpie Indemnity Co,1988,1991,4,99599.0,59722.0,20736.0,129104.0,-6214.0,135318.0,0,344558.0
669,Scpie Indemnity Co,1988,1992,5,96006.0,71019.0,13599.0,129104.0,-6214.0,135318.0,0,344558.0
669,Scpie Indemnity Co,1988,1993,6,90487.0,76354.0,10577.0,129104.0,-6214.0,135318.0,0,344558.0
669,Scpie Indemnity Co,1988,1994,7,82640.0,76792.0,3762.0,129104.0,-6214.0,135318.0,0,344558.0
669,Scpie Indemnity Co,1988,1995,8,80406.0,77207.0,2105.0,129104.0,-6214.0,135318.0,0,344558.0
669,Scpie Indemnity Co,1988,1996,9,78920.0,77588.0,819.0,129104.0,-6214.0,135318.0,0,344558.0
669,Scpie Indemnity Co,1988,1997,10,78511.0,77656.0,407.0,129104.0,-6214.0,135318.0,0,344558.0
669,Scpie Indemnity Co,1989,1989,1,122679.0,3835.0,104402.0,131948.0,20010.0,111938.0,0,344558.0
669,Scpie Indemnity Co,1989,1990,2,113165.0,25158.0,63198.0,131948.0,20010.0,111938.0,0,344558.0
669,Scpie Indemnity Co,1989,1991,3,110037.0,45145.0,37567.0,131948.0,20010.0,111938.0,0,344558.0
669,Scpie Indemnity Co,1989,1992,4,101142.0,60331.0,21284.0,131948.0,20010.0,111938.0,0,344558.0
669,Scpie Indemnity Co,1989,1993,5,90817.0,67457.0,12614.0,131948.0,20010.0,111938.0,0,344558.0
669,Scpie Indemnity Co,1989,1994,6,81919.0,70821.0,6276.0,131948.0,20010.0,111938.0,0,344558.0
669,Scpie Indemnity Co,1989,1995,7,77491.0,71769.0,3915.0,131948.0,20010.0,111938.0,0,344558.0
669,Scpie Indemnity Co,1989,1996,8,73577.0,72085.0,1311.0,131948.0,20010.0,111938.0,0,344558.0
669,Scpie Indemnity Co,1989,1997,9,72716.0,72035.0,539.0,131948.0,20010.0,111938.0,0,344558.0
669,Scpie Indemnity Co,1989,1998,10,72317.0,72171.0,58.0,131948.0,20010.0,111938.0,0,344558.0
669,Scpie Indemnity Co,1990,1990,1,118157.0,4838.0,99473.0,112742.0,13449.0,99293.0,0,344558.0
